project,ticketid,fixcommitid,line,bugcommitid,buggymethod,
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",48,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Metadata.java#noMethod
jclouds,"JCLOUDS-1043","ab3a6f003bc660b87958a63cd4f0138c5248bf3b",45,43423484040d36ca21d78e19ec0b06d1e076db7d,common/googlecloud/src/main/java/org/jclouds/googlecloud/config/CurrentProject.java#public_static_String_toProjectNumber(String)
jclouds,"JCLOUDS-1043","ab3a6f003bc660b87958a63cd4f0138c5248bf3b",46,43423484040d36ca21d78e19ec0b06d1e076db7d,common/googlecloud/src/main/java/org/jclouds/googlecloud/config/CurrentProject.java#public_static_String_toProjectNumber(String)
jclouds,"JCLOUDS-245","72122753f488d5c00ccfd60577885d87ae4c54a7",48,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Metadata.java#noMethod
jclouds,"JCLOUDS-24","72122753f488d5c00ccfd60577885d87ae4c54a7",48,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Metadata.java#noMethod
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",45,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/UploadSandbox.java#noMethod
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",139,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-245","72122753f488d5c00ccfd60577885d87ae4c54a7",139,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-24","72122753f488d5c00ccfd60577885d87ae4c54a7",139,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",140,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-245","72122753f488d5c00ccfd60577885d87ae4c54a7",140,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-24","72122753f488d5c00ccfd60577885d87ae4c54a7",140,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Node.java#public_boolean_equals(Object)
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",64,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Role.java#noMethod
jclouds,"JCLOUDS-245","72122753f488d5c00ccfd60577885d87ae4c54a7",64,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Role.java#noMethod
jclouds,"JCLOUDS-24","72122753f488d5c00ccfd60577885d87ae4c54a7",64,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/Role.java#noMethod
jclouds,"JCLOUDS-245","72122753f488d5c00ccfd60577885d87ae4c54a7",45,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/UploadSandbox.java#noMethod
jclouds,"JCLOUDS-303","7290cc8ea60dc7ff8d7435e93a5030dd320d4ba2",74,9745e9dc2fa8bd44b7cde3faa4655892cba3771e,apis/ec2/src/main/java/org/jclouds/ec2/EC2ApiMetadata.java#noMethod
jclouds,"JCLOUDS-24","72122753f488d5c00ccfd60577885d87ae4c54a7",45,f02607fc0b0cca58e8b63c5fd5d865008c0caf65,apis/chef/src/main/java/org/jclouds/chef/domain/UploadSandbox.java#noMethod
jclouds,"JCLOUDS-75","0b88dadb8f1ae9ca893465e81dc89707eae35bec",220,21802d467aca3dcce8478ae7cdde58080452015a,core/src/main/java/org/jclouds/json/internal/NamingStrategies.java#public_String_translateName(Constructor<?>; int)
jclouds,"JCLOUDS-75","07d7a5a749ddc1e248d24ae544e1a1258a677ba6",101,4da1ba8ff5c3acecf61704b37003114427993da3,apis/oauth/src/main/java/org/jclouds/oauth/v2/domain/ClaimSet.java#public_Builder_expirationTime(long)
jclouds,"JCLOUDS-75","671749d6b72340493244f4136dec2ba6ed57ddf4",85,a625127fd2cf05c5c33c03d1649be558f76cbc2d,core/src/main/java/org/jclouds/reflect/Reflection2.java#public_static_Invokable<T;_T>_constructor(Class<T>; Class<?>...)
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",63,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Config.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",133,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Config.java#public_int_getMemorySwap()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",84,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Container.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",177,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Config.java#public_List<String>_getDns()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",136,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Config.java#public_int_getCpuShares()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",137,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Config.java#public_int_getCpuShares()
jclouds,"JCLOUDS-254","72122753f488d5c00ccfd60577885d87ae4c54a7",563,d245cb6aa3d85de4a02041a6dd28ad3526810d90,apis/chef/src/main/java/org/jclouds/chef/ChefApi.java#boolean_databagExists(String)
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",220,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Image.java#public_Image_build()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",116,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/State.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",65,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Version.java#public_String_getOs()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",106,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Container.java#public_String_getName()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",146,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Container.java#public_String_getExecDriver()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",37,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/HostConfig.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",80,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Port.java#public_String_toString()
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",117,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/State.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",36,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Version.java#noMethod
jclouds,"JCLOUDS-75","7bdff3f9caaa40180bf4374a821a49c2d94a5fcd",66,779551c40fc17c6ee39eba5c2a476d450dae1f8d,apis/docker/src/main/java/org/jclouds/docker/domain/Version.java#public_String_getOs()
jclouds,"JCLOUDS-41","02801321a2d608affb72fbbc8ffea43aafa497a4",95,e5af84ef0ed9ce7259e7819613bff911e7c113d6,core/src/main/java/org/jclouds/io/internal/BasePayloadSlicer.java#protected_Payload_doSlice(byte[]; long; long)
